group,pair_id,left_index,right_index,left_identity,right_identity,pca_distance_score,logistic_regression_score,linear_svm_score,rbf_svm_score,pca_distance_accepted,logistic_regression_accepted,linear_svm_accepted,rbf_svm_accepted
hard_identity_proxy,395,89,205,9,21,-11.148083048459508,0.024973524181008327,0.029001763688982336,0.004922542477383274,0,0,0,0
hard_identity_proxy,396,89,206,9,21,-13.77577602857716,0.002115434424680278,-0.018036470463639254,-0.003561334909987215,0,0,0,0
hard_identity_proxy,397,89,207,9,21,-14.913672100951546,0.0030164024947654856,-0.0163195773966798,-0.0033167628783376587,0,0,0,0
hard_identity_proxy,398,89,208,9,21,-13.213284499732174,0.014175352856345481,0.006736167519525833,0.0008676390731225427,0,0,0,0
hard_identity_proxy,399,89,209,9,21,-13.77289696080357,0.005646077649148414,-0.011008722199168253,-0.0022917427063149295,0,0,0,0
hard_identity_proxy,400,80,370,9,38,-12.844583572964627,0.013299105831230234,0.004897148687222505,0.0005826017451960354,0,0,0,0
hard_identity_proxy,401,80,371,9,38,-12.115755286106783,0.01994373249358827,0.01842467170005578,0.002754983591858967,0,0,0,0
hard_identity_proxy,402,80,372,9,38,-13.168872665095053,0.011746747807726386,0.0017392685319812078,-0.0002038161865267115,0,0,0,0
hard_identity_proxy,403,80,373,9,38,-12.368838368471572,0.019148160270817154,0.016794387564183208,0.0023961288867614776,0,0,0,0
hard_identity_proxy,404,80,374,9,38,-12.037555352017426,0.021388612615163168,0.021386427541008474,0.0032365601039842685,0,0,0,0
hard_identity_proxy,405,80,375,9,38,-13.241205494667135,0.014642386266667324,0.007840650476411824,0.0011123075391917796,0,0,0,0
hard_identity_proxy,406,80,376,9,38,-11.945215451601795,0.015904081197352912,0.010162439610960167,0.001377814129188271,0,0,0,0
hard_identity_proxy,407,80,377,9,38,-11.281543652582023,0.024111006858134745,0.02724713912620605,0.004550622886240658,0,0,0,0
hard_identity_proxy,408,80,378,9,38,-13.870918504397892,0.00658854905626839,-0.008734683764166492,-0.0019849053296138314,0,0,0,0
hard_identity_proxy,409,80,379,9,38,-11.697397677421607,0.02243988302646371,0.023656229062486295,0.003724704071641917,0,0,0,0
hard_identity_proxy,410,81,370,9,38,-13.423985607805193,0.00162809407529862,-0.018999432264775448,-0.0036325095767820222,0,0,0,0
hard_identity_proxy,411,81,371,9,38,-11.482595279524002,0.020241459034949033,0.0190556930017804,0.0030694424070631995,0,0,0,0
hard_identity_proxy,412,81,372,9,38,-12.60224134064204,0.010684303118305118,-0.0004688212466906899,-0.0004979882557096058,0,0,0,0
hard_identity_proxy,413,81,373,9,38,-11.763437102629814,0.02040108121861441,0.01921498426421709,0.0030107798113455184,0,0,0,0
hard_identity_proxy,414,81,374,9,38,-11.600928492176148,0.017585779605476373,0.013685233702256348,0.0020984315659589494,0,0,0,0
hard_identity_proxy,415,81,375,9,38,-14.104906742879654,0.0022614632611120387,-0.01748460192440006,-0.003328689533720985,0,0,0,0
hard_identity_proxy,416,81,376,9,38,-10.854251245432016,0.020991706051060485,0.020665512045797446,0.003395187287071444,0,0,0,0
hard_identity_proxy,417,81,377,9,38,-11.26400275716235,0.025476781238890956,0.029961948867834425,0.005172696784785064,0,0,0,0
hard_identity_proxy,418,81,378,9,38,-13.918909004740744,-0.002768117510646793,-0.027946194013578243,-0.005231358524378626,0,0,0,0
hard_identity_proxy,419,81,379,9,38,-11.707686578294574,0.017895199645804685,0.014356691156455152,0.002334133131286017,0,0,0,0
hard_identity_proxy,420,82,370,9,38,-13.90725806338648,0.006290007810909386,-0.009556313333043536,-0.0019961066648771595,0,0,0,0
hard_identity_proxy,421,82,371,9,38,-12.991397613503032,0.012381044728489315,0.0029747358419517575,5.4550226051981385e-05,0,0,0,0
hard_identity_proxy,422,82,372,9,38,-13.855865355326003,0.004824885531132439,-0.012535120060590243,-0.0026415633516057822,0,0,0,0
hard_identity_proxy,423,82,373,9,38,-12.751818891202877,0.01706594996352997,0.01241380372797369,0.001642028874365424,0,0,0,0
hard_identity_proxy,424,82,374,9,38,-12.852240178296585,0.012076630435284721,0.002340430588738566,-1.6775173090321713e-05,0,0,0,0
hard_identity_proxy,425,82,375,9,38,-14.50115093032122,0.003582454561203071,-0.01487061426846606,-0.002884784887177024,0,0,0,0
hard_identity_proxy,426,82,376,9,38,-12.5485848697808,0.012291176776221402,0.0027463175767251866,0.00010720160723408541,0,0,0,0
hard_identity_proxy,427,82,377,9,38,-12.265741860117592,0.017879964408073674,0.014342968541352849,0.0022912861822885766,0,0,0,0
hard_identity_proxy,428,82,378,9,38,-14.222186795379965,0.0032659605427694236,-0.015478775089704,-0.003098438155979896,0,0,0,0
hard_identity_proxy,429,82,379,9,38,-12.63216639801097,0.016145489585618254,0.010757031572345928,0.0015321049663482769,0,0,0,0
hard_identity_proxy,430,83,370,9,38,-13.409269109524354,0.00010410525728032806,-0.021933300275641693,-0.004129504097909943,0,0,0,0
hard_identity_proxy,431,83,371,9,38,-12.394454599631153,0.007642779556397576,-0.0064474837416517924,-0.0013115359826415124,0,0,0,0
hard_identity_proxy,432,83,372,9,38,-13.923418199318881,-0.0011856602601482658,-0.024540235539076978,-0.0045683131016284045,0,0,0,0
hard_identity_proxy,433,83,373,9,38,-10.963166970956491,0.01829707908499039,0.015303730724843818,0.0025145656218701056,0,0,0,0
hard_identity_proxy,434,83,374,9,38,-12.28326090199219,0.008720604870377992,-0.004198379455968775,-0.0008727653848170612,0,0,0,0
hard_identity_proxy,435,83,375,9,38,-14.20610971873267,-0.0034883812802381504,-0.029133199343969084,-0.005312176203420013,0,0,0,0
hard_identity_proxy,436,83,376,9,38,-11.896773868785347,0.013025385016611619,0.004769976198944391,0.0006784815338339023,0,0,0,0
hard_identity_proxy,437,83,377,9,38,-12.082165500235803,0.009482842283712234,-0.0028219396494624967,-0.0006746078898756964,0,0,0,0
hard_identity_proxy,438,83,378,9,38,-13.96999981545004,0.0004944776043368678,-0.021135705530228685,-0.004108558258905059,0,0,0,0
hard_identity_proxy,439,83,379,9,38,-11.840071706979202,0.013232516376634093,0.005200314379008815,0.0008890244603798163,0,0,0,0
hard_identity_proxy,440,84,370,9,38,-15.275182801679126,-0.0040002752937780195,-0.030321105383682802,-0.00564926934574716,0,0,0,0
hard_identity_proxy,441,84,371,9,38,-14.500324950746029,0.003468532683364532,-0.015136551613378494,-0.003148491883479947,0,0,0,0
hard_identity_proxy,442,84,372,9,38,-16.381548716746615,-0.011113608998150015,-0.04480254621670372,-0.008232580367054784,0,0,0,0
hard_identity_proxy,443,84,373,9,38,-12.347494393961753,0.018282510506527273,0.015138776756449084,0.0023935315976155776,0,0,0,0
hard_identity_proxy,444,84,374,9,38,-14.659985561367566,0.0023933249535333747,-0.01730205966153755,-0.0035078971775086374,0,0,0,0
hard_identity_proxy,445,84,375,9,38,-15.893830453307846,-0.005562242382203005,-0.033288281771874206,-0.0061598928428927835,0,0,0,0
hard_identity_proxy,446,84,376,9,38,-14.001115412283985,0.002652474202827874,-0.016721508583733474,-0.0033329163042805938,0,0,0,0
hard_identity_proxy,447,84,377,9,38,-12.471062167306089,0.010289243295277641,-0.001076029844857565,-0.0003795115379661342,0,0,0,0
hard_identity_proxy,448,84,378,9,38,-16.031898115965586,-0.004913684510702111,-0.0321908890164574,-0.006061657194623782,0,0,0,0
hard_identity_proxy,449,84,379,9,38,-14.029398429982882,0.004969495040283681,-0.011886223158695237,-0.002458512234588397,0,0,0,0
hard_identity_proxy,450,85,370,9,38,-10.606895450594891,0.027061345366011572,0.03347168403977155,0.005743107181683086,0,0,0,0
hard_identity_proxy,451,85,371,9,38,-13.241238107367545,0.02347541578489919,0.026027854752765464,0.003909977261084399,0,0,0,0
hard_identity_proxy,452,85,372,9,38,-12.5069590603475,0.017042896475642524,0.013032914583969463,0.0020173849217205372,0,0,0,0
hard_identity_proxy,453,85,373,9,38,-12.835915597544258,0.014635500317515681,0.00785208327846302,0.001034019040156084,0,0,0,0
hard_identity_proxy,454,85,374,9,38,-12.618410487363892,0.024024732358560803,0.02727457646463534,0.004280879896999674,0,0,0,0
hard_identity_proxy,455,85,375,9,38,-11.041150072763632,0.024815073995325437,0.029039226219351837,0.005068406827781563,0,0,0,0
hard_identity_proxy,456,85,376,9,38,-13.099537156253644,0.018340451065922806,0.015546545522498373,0.0022459615077522303,0,0,0,0
hard_identity_proxy,457,85,377,9,38,-13.602509620364897,0.01112834363957186,0.0005985959857439625,-0.00027256800349860846,0,0,0,0
hard_identity_proxy,458,85,378,9,38,-10.237496225235747,0.03146022462631288,0.04236236474048455,0.00713539972022597,1,0,0,0
hard_identity_proxy,459,85,379,9,38,-12.102510479109696,0.0264462919172649,0.03245330493416772,0.005466306354969502,0,0,0,0
hard_identity_proxy,460,86,370,9,38,-10.010625592849872,0.02994366739249082,0.03953156097694558,0.006916597824980254,1,0,0,0
hard_identity_proxy,461,86,371,9,38,-13.771623979477264,0.018966063771131008,0.016693259331286757,0.002246161474825554,0,0,0,0
hard_identity_proxy,462,86,372,9,38,-12.446161605224372,0.016966911476433873,0.012801008159328497,0.001957933766296169,0,0,0,0
hard_identity_proxy,463,86,373,9,38,-13.033540638184533,0.017432868082420755,0.013675293143716488,0.0020695072471781824,0,0,0,0
hard_identity_proxy,464,86,374,9,38,-13.11427432064716,0.01956034709538568,0.01803229549796645,0.0026209931478454428,0,0,0,0
hard_identity_proxy,465,86,375,9,38,-11.061722112995772,0.02640872996885556,0.032257647277604835,0.005670836613564396,0,0,0,0
hard_identity_proxy,466,86,376,9,38,-13.355864333400406,0.018056987862099548,0.014899479807108762,0.0021075852288589478,0,0,0,0
hard_identity_proxy,467,86,377,9,38,-14.183450773448904,0.008697570052815672,-0.004427557515801796,-0.0011761579374091457,0,0,0,0
hard_identity_proxy,468,86,378,9,38,-9.507060607332164,0.035518963910753085,0.05074366119837942,0.008745877095189179,1,1,1,1
hard_identity_proxy,469,86,379,9,38,-12.821778993469387,0.017549949931228395,0.014000998243368312,0.002196845250870969,0,0,0,0
hard_identity_proxy,470,87,370,9,38,-11.41377410657372,0.016718592754352828,0.012148860698463715,0.0019361813386810107,0,0,0,0
hard_identity_proxy,471,87,371,9,38,-11.122652149764308,0.025796432952461743,0.030647172725820127,0.005292924977540896,0,0,0,0
hard_identity_proxy,472,87,372,9,38,-11.733429299164246,0.015533582620685748,0.009634477830908386,0.0017444781361711913,0,0,0,0
hard_identity_proxy,473,87,373,9,38,-10.243339047825408,0.02724914450984166,0.033606376665948415,0.0058853609453571425,1,0,0,0
hard_identity_proxy,474,87,374,9,38,-10.962619933571455,0.02897317998278857,0.03723331339101206,0.006571732294973643,0,0,0,0
hard_identity_proxy,475,87,375,9,38,-12.30294245070197,0.011219335801534214,0.0009566049306835682,8.889981436839556e-05,0,0,0,0
hard_identity_proxy,476,87,376,9,38,-10.665089248470009,0.028165379324930538,0.03565303936908736,0.006235814602637436,0,0,0,0
hard_identity_proxy,477,87,377,9,38,-11.665982090474087,0.019182166311243372,0.016934076757522364,0.002906654578785698,0,0,0,0
hard_identity_proxy,478,87,378,9,38,-11.870052271343713,0.017942142564860004,0.01446263428435085,0.00210887036809497,0,0,0,0
hard_identity_proxy,479,87,379,9,38,-10.840466353708997,0.02840748727815984,0.03613679045688387,0.006531327900135525,0,0,0,0
hard_identity_proxy,480,88,370,9,38,-12.081456753193095,0.01578585533734316,0.010234281788013389,0.0016351875538689591,0,0,0,0
hard_identity_proxy,481,88,371,9,38,-10.76220274692583,0.027862630957618196,0.034990686689604894,0.0061552192331059165,0,0,0,0
hard_identity_proxy,482,88,372,9,38,-12.958559843356413,0.014229451499805413,0.007108605530585406,0.001063374201921926,0,0,0,0
hard_identity_proxy,483,88,373,9,38,-11.031160407868105,0.02168116743721479,0.022090225291064074,0.0037078722414662056,0,0,0,0
hard_identity_proxy,484,88,374,9,38,-11.079805688260626,0.024402060650461115,0.027883770615978347,0.004870663399202058,0,0,0,0
hard_identity_proxy,485,88,375,9,38,-12.187462197460379,0.01670060468644408,0.012388669645282131,0.00210285653224228,0,0,0,0
hard_identity_proxy,486,88,376,9,38,-11.030869498682701,0.023537422575983208,0.02617545550094915,0.0045427450287281665,0,0,0,0
hard_identity_proxy,487,88,377,9,38,-9.87575862563772,0.025451412724765417,0.03005939227195347,0.005360678583199913,1,0,0,0
hard_identity_proxy,488,88,378,9,38,-13.211467370837042,0.0069884686347449175,-0.007905408746138801,-0.0016456765617393447,0,0,0,0
hard_identity_proxy,489,88,379,9,38,-10.795357723614346,0.02886867011057707,0.03709105866973451,0.006482551447243367,0,0,0,0
hard_identity_proxy,490,89,370,9,38,-16.278085116928093,-0.011002030587171157,-0.04466653784665002,-0.008212189240945678,0,0,0,0
hard_identity_proxy,491,89,371,9,38,-15.914045081304417,-0.0059172577133123514,-0.0343886026028712,-0.006602274448656609,0,0,0,0
hard_identity_proxy,492,89,372,9,38,-17.412686535832947,-0.016286229270359408,-0.055385905187616886,-0.010095075925461418,0,0,0,0
hard_identity_proxy,493,89,373,9,38,-12.959352470568703,0.011065625985642473,0.00030763511892554357,-0.000289375041103589,0,0,0,0
hard_identity_proxy,494,89,374,9,38,-15.960550724995231,-0.005851541764129309,-0.034184082951508765,-0.006462274315872126,0,0,0,0
hard_identity_proxy,495,89,375,9,38,-17.22413270911394,-0.01696376169774589,-0.056811942785370356,-0.010291519296919677,0,0,0,0
hard_identity_proxy,496,89,376,9,38,-15.025543652989242,-0.0028461963033471873,-0.027869627091504243,-0.005365647785274071,0,0,0,0
hard_identity_proxy,497,89,377,9,38,-14.045761477226714,-8.588382171405134e-05,-0.02246643922826372,-0.0043031168503842795,0,0,0,0
hard_identity_proxy,498,89,378,9,38,-16.214107035559874,-0.007403066078378077,-0.037276143874312356,-0.006950301890575869,0,0,0,0
hard_identity_proxy,499,89,379,9,38,-15.570744198226274,-0.0050585372290539235,-0.03244175419096004,-0.006087202118585429,0,0,0,0
hard_identity_proxy,500,190,200,20,21,-12.045808133135965,0.017142246517982004,0.01288129730829729,0.0018570258517013345,0,0,0,0
hard_identity_proxy,501,190,201,20,21,-13.337126957794304,0.00031418273611002047,-0.021743093123014645,-0.00424648441175054,0,0,0,0
hard_identity_proxy,502,190,202,20,21,-13.561093775834424,0.0006131754071646192,-0.021308342533776958,-0.004161423982729999,0,0,0,0
hard_identity_proxy,503,190,203,20,21,-13.72426127112535,0.003063844911936887,-0.016115467685697223,-0.0033980859373409257,0,0,0,0
hard_identity_proxy,504,190,204,20,21,-13.104397426739974,0.0066390825962647235,-0.008642885465922802,-0.0020243289632214945,0,0,0,0
hard_identity_proxy,505,190,205,20,21,-13.686331145790815,0.004895660165708989,-0.012323502384257222,-0.002630448206528028,0,0,0,0
hard_identity_proxy,506,190,206,20,21,-14.137301844756234,-0.0011044089836573228,-0.02459732068131496,-0.004751838044403336,0,0,0,0
hard_identity_proxy,507,190,207,20,21,-13.049259963565802,0.0035503876757344657,-0.015146238768511922,-0.0031015074593501203,0,0,0,0
hard_identity_proxy,508,190,208,20,21,-12.580163862881554,0.012130971244517872,0.0024099474894306652,1.1871126890177289e-05,0,0,0,0
hard_identity_proxy,509,190,209,20,21,-14.06285834974222,0.0026473869046199972,-0.01708155417178785,-0.003545232243216668,0,0,0,0
hard_identity_proxy,510,191,200,20,21,-11.956898676156504,0.016330190423678382,0.011135537251971049,0.0016248381447182426,0,0,0,0
hard_identity_proxy,511,191,201,20,21,-13.239393444831919,0.002680534480993768,-0.01682131742769301,-0.003376080571377324,0,0,0,0
hard_identity_proxy,512,191,202,20,21,-13.309178842013102,0.005432306692420413,-0.011393741301218339,-0.002398143837071206,0,0,0,0
hard_identity_proxy,513,191,203,20,21,-13.590626224504568,0.004734502279249839,-0.012609006028277423,-0.002691769133448223,0,0,0,0
hard_identity_proxy,514,191,204,20,21,-13.023444194800522,0.007398496469879698,-0.007193439607721699,-0.0016684104337421467,0,0,0,0
hard_identity_proxy,515,191,205,20,21,-13.829509545341217,0.004487552582765318,-0.013052528171153889,-0.0027196271109191147,0,0,0,0
hard_identity_proxy,516,191,206,20,21,-14.4025736097775,0.00014993369819215458,-0.022033394749477325,-0.004334545110392217,0,0,0,0
hard_identity_proxy,517,191,207,20,21,-13.114396046283897,0.003934431941852719,-0.014279339857701311,-0.0029707442882257983,0,0,0,0
hard_identity_proxy,518,191,208,20,21,-12.367536034038315,0.015460519150218007,0.009369182265528214,0.0012861398579852024,0,0,0,0
hard_identity_proxy,519,191,209,20,21,-14.219657621179763,0.004391754971205267,-0.013434434689041293,-0.0029317684738040927,0,0,0,0
hard_identity_proxy,520,192,200,20,21,-11.935263397222533,0.015150277017271145,0.008823062729656758,0.0011698142752086717,0,0,0,0
hard_identity_proxy,521,192,201,20,21,-12.830511102632652,0.008255295617301305,-0.005336026611170899,-0.0014785238442656667,0,0,0,0
hard_identity_proxy,522,192,202,20,21,-12.901118223233068,0.010196075277331303,-0.0013655544953643031,-0.0006983843155837777,0,0,0,0
hard_identity_proxy,523,192,203,20,21,-13.115075549123906,0.007141192047399364,-0.007581415444000018,-0.0018725801191224484,0,0,0,0
hard_identity_proxy,524,192,204,20,21,-12.89766347274593,0.007497866735101597,-0.006936815500549538,-0.0016659940525709134,0,0,0,0
hard_identity_proxy,525,192,205,20,21,-13.544096071489056,0.007847630950560517,-0.006256677981677384,-0.0015618959223151537,0,0,0,0
hard_identity_proxy,526,192,206,20,21,-13.837131179187324,0.0014621344716655548,-0.01940249064088211,-0.003873189272919216,0,0,0,0
hard_identity_proxy,527,192,207,20,21,-12.6914943849482,0.00805823496576798,-0.005769772438683169,-0.0014176774678929874,0,0,0,0
hard_identity_proxy,528,192,208,20,21,-12.177633726057698,0.01635533596225717,0.01124106970604035,0.0015605023201652433,0,0,0,0
hard_identity_proxy,529,192,209,20,21,-13.635994695071243,0.006208565511656292,-0.009618061797857633,-0.0022731207223077345,0,0,0,0
hard_identity_proxy,530,193,200,20,21,-13.524942425406753,0.002350940684344107,-0.017778928437375982,-0.0037141108653715154,0,0,0,0
hard_identity_proxy,531,193,201,20,21,-14.088284051111371,3.363019386279081e-05,-0.022435497247551884,-0.004560383189825587,0,0,0,0
hard_identity_proxy,532,193,202,20,21,-14.193569518369218,0.004367040294796479,-0.013701763550369,-0.003098452597708197,0,0,0,0
hard_identity_proxy,533,193,203,20,21,-13.381996996443792,0.006632887231999515,-0.008924192573817998,-0.0023216505836667935,0,0,0,0
hard_identity_proxy,534,193,204,20,21,-13.381061137722774,0.008424729263155802,-0.005251370411389171,-0.0017365442166289054,0,0,0,0
hard_identity_proxy,535,193,205,20,21,-13.405935272812274,0.00607397587556155,-0.009963238988649559,-0.0023732315654668903,0,0,0,0
hard_identity_proxy,536,193,206,20,21,-14.050089624865329,0.002774764450100035,-0.01701292151357414,-0.003766806224659221,0,0,0,0
hard_identity_proxy,537,193,207,20,21,-12.747128000053564,0.014933900847752656,0.008136539695778822,0.0007705822445346726,0,0,0,0
hard_identity_proxy,538,193,208,20,21,-12.57324135045843,0.016694577584845865,0.011613444966212853,0.0012550015823674637,0,0,0,0
hard_identity_proxy,539,193,209,20,21,-13.350599261873661,0.009358619407859169,-0.0033709478438261435,-0.0012911485063685293,0,0,0,0
hard_identity_proxy,540,194,200,20,21,-16.198259447603945,-0.010766638288600413,-0.04404135273621526,-0.00803748628108808,0,0,0,0
hard_identity_proxy,541,194,201,20,21,-18.128482911883186,-0.02351628961947019,-0.07027887193918286,-0.012690853832023606,0,0,0,0
hard_identity_proxy,542,194,202,20,21,-18.6936291729799,-0.02799684095723348,-0.07939545201915392,-0.014265481759022343,0,0,0,0
hard_identity_proxy,543,194,203,20,21,-14.222658790568248,-0.0013283040154000406,-0.02500734584275699,-0.004819159640714372,0,0,0,0
hard_identity_proxy,544,194,204,20,21,-14.51683981716661,-0.005086061437343896,-0.032702368895063276,-0.006165449782092249,0,0,0,0
hard_identity_proxy,545,194,205,20,21,-13.857251724859923,0.007670175765335884,-0.0065578513329229045,-0.0016653416828075387,0,0,0,0
hard_identity_proxy,546,194,206,20,21,-15.153161380528237,-0.012827520536099847,-0.0485877397431001,-0.00894713510700311,0,0,0,0
hard_identity_proxy,547,194,207,20,21,-15.892517932353536,-0.011005606837207658,-0.04480305139573384,-0.008282533847746115,0,0,0,0
hard_identity_proxy,548,194,208,20,21,-14.445316489232733,0.003812144125762203,-0.014192937862009012,-0.0028359852271973365,0,0,0,0
hard_identity_proxy,549,194,209,20,21,-15.173843229162173,-0.007001074728871764,-0.036750156053908724,-0.006936756085494864,0,0,0,0
hard_identity_proxy,550,195,200,20,21,-13.608875491350439,0.0042871129860494695,-0.013952178991975043,-0.003112670513151946,0,0,0,0
hard_identity_proxy,551,195,201,20,21,-14.160129278235097,-0.002883253351373991,-0.02853477773220519,-0.005617480424526143,0,0,0,0
hard_identity_proxy,552,195,202,20,21,-14.0225730504523,0.005368651016410636,-0.011724771337100466,-0.002758637353666084,0,0,0,0
hard_identity_proxy,553,195,203,20,21,-13.532803471372192,0.006401773087299012,-0.009449317087678114,-0.0024588329443296555,0,0,0,0
hard_identity_proxy,554,195,204,20,21,-13.326944848922405,0.008493615224531077,-0.005124269913462386,-0.0016856097755078344,0,0,0,0
hard_identity_proxy,555,195,205,20,21,-13.30981468359086,0.006917823094924548,-0.008198419973379901,-0.0021194473217523036,0,0,0,0
hard_identity_proxy,556,195,206,20,21,-14.11748437584731,0.0018016500552548466,-0.01898983398974313,-0.004113188601292398,0,0,0,0
hard_identity_proxy,557,195,207,20,21,-12.4868186419607,0.014893502809230583,0.0079256989335061,0.0008031188616947661,0,0,0,0
hard_identity_proxy,558,195,208,20,21,-12.541994451603895,0.016696434781451563,0.011629255481796108,0.0011488493791019447,0,0,0,0
hard_identity_proxy,559,195,209,20,21,-13.36412976426197,0.008907015725028486,-0.004422630396964521,-0.0014249950763751372,0,0,0,0
hard_identity_proxy,560,196,200,20,21,-14.872595004276244,-0.0056383658521414375,-0.033661191760559914,-0.006206713677400825,0,0,0,0
hard_identity_proxy,561,196,201,20,21,-16.48517704750926,-0.011128335806942365,-0.04482297975907468,-0.00824022498798065,0,0,0,0
hard_identity_proxy,562,196,202,20,21,-16.89076304842996,-0.014940228540955607,-0.052542584134942324,-0.009508342068326512,0,0,0,0
hard_identity_proxy,563,196,203,20,21,-12.83965159000849,0.009772354865943205,-0.002222650960921172,-0.0007422248230188402,0,0,0,0
hard_identity_proxy,564,196,204,20,21,-12.99216266578993,0.005432036463546734,-0.01127145631200571,-0.0023697633929903733,0,0,0,0
hard_identity_proxy,565,196,205,20,21,-12.570593417308089,0.011388505086707258,0.0012616998902161627,-7.613166953534048e-05,0,0,0,0
hard_identity_proxy,566,196,206,20,21,-13.565221530810389,0.0009101913191253009,-0.020397766999978254,-0.004030154638089735,0,0,0,0
hard_identity_proxy,567,196,207,20,21,-13.953444882691617,0.00186721922512783,-0.018273575637348695,-0.0035211730140386286,0,0,0,0
hard_identity_proxy,568,196,208,20,21,-12.897622332826089,0.013321665769730429,0.0053964003960303986,0.0007249363007655017,0,0,0,0
hard_identity_proxy,569,196,209,20,21,-13.29815459831297,0.0061125800973926775,-0.009565458882271616,-0.0020714654772021317,0,0,0,0
hard_identity_proxy,570,197,200,20,21,-13.590223769255385,0.009354728091727806,-0.0029636978601123194,-0.0007710504917191781,0,0,0,0
hard_identity_proxy,571,197,201,20,21,-15.341773762316992,0.00011733144514997745,-0.022029391106565138,-0.004271587910869989,0,0,0,0
hard_identity_proxy,572,197,202,20,21,-15.538630612894515,0.0021620852675268087,-0.017652981574247117,-0.003425349283972994,0,0,0,0
hard_identity_proxy,573,197,203,20,21,-11.787632735187204,0.0214346605416444,0.021799992570590537,0.0035936228186710037,0,0,0,0
hard_identity_proxy,574,197,204,20,21,-11.842586692044407,0.019105230974513318,0.01682106857438901,0.0026686289854374098,0,0,0,0
hard_identity_proxy,575,197,205,20,21,-12.237649169992675,0.019730770132093026,0.018128449209324334,0.0029069599718942653,0,0,0,0
hard_identity_proxy,576,197,206,20,21,-12.822986619187589,0.006474164228372047,-0.009215295458542765,-0.001968524546982575,0,0,0,0
hard_identity_proxy,577,197,207,20,21,-13.379114015676155,0.0029560866895566155,-0.016380388673560273,-0.0032016788364252584,0,0,0,0
hard_identity_proxy,578,197,208,20,21,-12.404098248944859,0.01779608259619105,0.014344828270750717,0.002287500934013583,0,0,0,0
hard_identity_proxy,579,197,209,20,21,-12.882185024549488,0.010666910098467685,-0.0006418292046333832,-0.0004967014749814851,0,0,0,0
hard_identity_proxy,580,198,200,20,21,-15.052601321377706,-0.00011432430392987093,-0.022236361745953864,-0.0041519253460554715,0,0,0,0
hard_identity_proxy,581,198,201,20,21,-17.048155087499598,-0.01341440064098542,-0.04956194466520289,-0.00904611471532546,0,0,0,0
hard_identity_proxy,582,198,202,20,21,-17.30531213972566,-0.01259179819289848,-0.04774318060147896,-0.008648180325236867,0,0,0,0
hard_identity_proxy,583,198,203,20,21,-12.471100547093508,0.009144760380059628,-0.0032521387305241324,-0.0007360018059103975,0,0,0,0
hard_identity_proxy,584,198,204,20,21,-12.280188832612021,0.010604591237195437,-0.0002998237215387847,-0.0002365707820226621,0,0,0,0
hard_identity_proxy,585,198,205,20,21,-12.367942128145813,0.01747908516117303,0.013760131294784865,0.0023122885081918072,0,0,0,0
hard_identity_proxy,586,198,206,20,21,-13.547390680516658,-0.0006125431964283297,-0.02354552223983818,-0.004452176532247148,0,0,0,0
hard_identity_proxy,587,198,207,20,21,-14.550121279177114,-0.0017323468910409236,-0.025895456132381187,-0.004851232070814307,0,0,0,0
hard_identity_proxy,588,198,208,20,21,-13.061373524053478,0.015032806138831366,0.008928475354461278,0.001474974932354392,0,0,0,0
hard_identity_proxy,589,198,209,20,21,-13.757239874152646,0.0005767407957728069,-0.021176177523128035,-0.004013484414947961,0,0,0,0
hard_identity_proxy,590,199,200,20,21,-11.37668375995241,0.018845727061468528,0.016326961233204068,0.002574444220323314,0,0,0,0
hard_identity_proxy,591,199,201,20,21,-12.88105606491172,0.006610470653727186,-0.008724396299576595,-0.0020890732218707894,0,0,0,0
hard_identity_proxy,592,199,202,20,21,-12.614852272456776,0.010518335999359016,-0.0008868490761422404,-0.0005655589283909395,0,0,0,0
hard_identity_proxy,593,199,203,20,21,-13.270126049418534,0.005458788572631177,-0.011058320845123686,-0.002501264503599507,0,0,0,0
hard_identity_proxy,594,199,204,20,21,-12.567670760614876,0.01051926151847911,-0.000815311537278908,-0.0005395545133208366,0,0,0,0
hard_identity_proxy,595,199,205,20,21,-13.187096935455452,0.011101876167639486,0.0003921282384794639,-0.00037772385954804033,0,0,0,0
hard_identity_proxy,596,199,206,20,21,-14.159119707397583,0.002920560327129709,-0.016296423544048016,-0.0034058991414806263,0,0,0,0
hard_identity_proxy,597,199,207,20,21,-12.899142789504838,0.006220273368076691,-0.00964091059809841,-0.002245093840287751,0,0,0,0
hard_identity_proxy,598,199,208,20,21,-11.771379714601736,0.01712696980541561,0.012784178112306518,0.0019339252075788113,0,0,0,0
hard_identity_proxy,599,199,209,20,21,-14.088920848181544,0.003398426215343479,-0.015468241393444025,-0.003361891016044647,0,0,0,0
hard_identity_proxy,600,270,360,28,37,-8.2847164697552,0.05225812956859107,0.08506248352129522,0.015033196404937867,1,1,1,1
hard_identity_proxy,601,270,361,28,37,-13.243888995176805,0.0067299205362145375,-0.008535534930584772,-0.001935327439875116,0,0,0,0
hard_identity_proxy,602,270,362,28,37,-7.996992454932439,0.05574196448349775,0.09222298490949164,0.016283881490952317,1,1,1,1
hard_identity_proxy,603,270,363,28,37,-14.27730696339941,0.0011471626742496708,-0.020066689595780146,-0.004038616206960336,0,0,0,0
hard_identity_proxy,604,270,364,28,37,-13.354188498880244,0.007411487779476907,-0.007196226434829759,-0.0017394037564324744,0,0,0,0
